2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
2.076672000000000000e+10
2.076672000000000000e+10
2.076672000000000000e+10
-0.000000000000000000e+00
-0.000000000000000000e+00
-0.000000000000000000e+00
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
1.730560000000000000e+07
